tag,text,chunk_file,speaker_age,nationality,ethnicity,gender,year,gold_label,probe_tag,_score_internal
18CF59-2543-20SGCHF00-2017,hepatitis is like damn sian and expensive 🙈 <- the kinds of things i learn on attachment,COSEM_v5_chunk_767.txt,20,SG,CH,F,2017,,,4
18CF39-12876-31SGMAM00-2016,I saw a streamer light level 373 just now,COSEM_v5_chunk_546.txt,31,SG,MA,M,2016,,,0
17CF34-39655-21SGCHF00-2014,But thanks though hehe I think it's such a swe,COSEM_v5_chunk_399.txt,21,SG,CH,F,2014,,,0
21DC38-2721-23SGINM0A-2019,^ he miss too many sessions he siao liao,COSEM_v5_chunk_1291.txt,23,SG,IN,M,2019,,,5
21DC28-3650-23SGCHF00-2019,"I googled our tedxyouthsingapore website, but our website link didnt appear at all, though the facebook page is the top search",COSEM_v5_chunk_1215.txt,23,SG,CH,F,2019,,,0
17CF08-12683-23SGINM00-2016,😂😂 the rest are probably busy la! They'll entertain you soon 😁😁 Silk road sounds interesting!! At the same time! I'd love to see kerala! Heard it's a beauty!!,COSEM_v5_chunk_81.txt,23,SG,IN,M,2016,,,4
21DC28-6910-21SGCHF00-2019,But their students just gonna be $10 anyway,COSEM_v5_chunk_1218.txt,21,SG,CH,F,2019,,,0
21DC27-606-21SGCHFKC-2017,i guess if we all go we can just make it a good one and make the exp worth the $$ lor if not stay in sg ltr also regrets and like sian abt wasting while not going anywhr,COSEM_v5_chunk_1205.txt,21,SG,CH,F,2017,,,6
21DC18-3093-21SGCHMHW-2020,What 9?? <name omitted> not coming at 820 meh?,COSEM_v5_chunk_1151.txt,21,SG,CH,M,2020,,,4
17CF33-5690-27SGCHM00-2014,I check the off pass book see nitro write alr or not,COSEM_v5_chunk_355.txt,27,SG,CH,M,2014,,,0
18CF42-1762-23SGMAF00-2016,Im from bedok so you let me know when you guys going to eat k,COSEM_v5_chunk_598.txt,23,SG,MA,F,2016,,,0
18CF52-13736-21SGCHM00-2016,Sibei jialat how can u forget a person who å…±æ‚£éš¾ with u in 17 ?,COSEM_v5_chunk_675.txt,21,SG,CH,M,2016,,,5
19SF01-30284-22SGSIFDW-2018,have u moved in anyth/checked out ur room yet!! and r u gg for week 0 activities haha im damn sian i just wanna nua at home,COSEM_v5_chunk_1038.txt,22,SG,SI,F,2018,,,4
18CF42-8250-24SGCHF00-2016,I'll see if they want it first or not haha,COSEM_v5_chunk_604.txt,24,SG,CH,F,2016,,,0
17IF01-5505-21SGINF00-2016,Then <name omitted> went to choose me n gurjeet sia JIALAT,COSEM_v5_chunk_491.txt,21,SG,IN,F,2016,,,5
18CF41-17945-23SGCHM00-2017,Makes me wanna go for exchange even more,COSEM_v5_chunk_579.txt,23,SG,CH,M,2017,,,0
17IF03-7193-20SGINF00-2016,: I have forgotten how to even write in lisanut dawat properly,COSEM_v5_chunk_502.txt,20,SG,IN,F,2016,,,0
17CF34-46336-20SGCHF00-2014,Is it like this for you too ? Your first JCTs,COSEM_v5_chunk_406.txt,20,SG,CH,F,2014,,,0
21DC38-7733-23SGCHM0I-2019,"eh come on fri leh, then ask Y/M/CH/23 also",COSEM_v5_chunk_1296.txt,23,SG,CH,M,2019,,,4
19CF01-5293-22SGCHM00-2017,from gombak to STZZ/M/IN/21house v near la,COSEM_v5_chunk_896.txt,22,SG,CH,M,2017,,,0
21DC31-8659-20SGCHF0D-2018,see how many ppl we jio lah if its a few just pizza is ok otherwise we cook lor,COSEM_v5_chunk_1234.txt,20,SG,CH,F,2018,,,4
19CF11-324-20SGCHF00-2017,but the good thing is that im bad at both sides LOL so its not too jialat,COSEM_v5_chunk_940.txt,20,SG,CH,F,2017,,,5
18CM08-5142-46SGMAM00-2016,Oh... me wrong topic is it?😂😇🙏🏼👼🏼... Sorry hor,COSEM_v5_chunk_773.txt,46,SG,MA,M,2016,,,4
21DC38-3681-23SGCHM0P-2019,Swee what time y’all teaching there tmr?,COSEM_v5_chunk_1292.txt,23,SG,CH,M,2019,,,4
17CF18-2448-22SGCHM00-2016,‬: He knows ED/M/CH/22 his killer liao‬‬‬‬‬‬‬‬,COSEM_v5_chunk_270.txt,22,SG,CH,M,2016,,,4
17CF09-37-20SGINF00-2015,Ok how abt like u know last time we went to that Mexican place right,COSEM_v5_chunk_88.txt,20,SG,IN,F,2015,,,0
17CF25-2774-20SGCHF00-2016,ok for the culture night briefing what exactly are we telling them?,COSEM_v5_chunk_315.txt,20,SG,CH,F,2016,,,0
18CF42-2134-23SGCHF00-2016,Maybe u try shout pong! or hu! see if the majong set appear,COSEM_v5_chunk_598.txt,23,SG,CH,F,2016,,,0
17CF22-1585-21SGCHM00-2016,Eh who leak info about me to my friend sia hahaha,COSEM_v5_chunk_299.txt,21,SG,CH,M,2016,,,4
21DC20-13625-24SGCHMSH-2020,Eh I never HAHA I’m just noticing a trend 🌚,COSEM_v5_chunk_1182.txt,24,SG,CH,M,2020,,,4
21DC19-10709-22SGCHFCC-2020,eh idm. since they escalate to master lMAO. or ok issok tmr we can escalate lor,COSEM_v5_chunk_1162.txt,22,SG,CH,F,2020,,,4
17CF07-10842-61SGCHF00-2016,Thanks  Khim.. we are all well and safe ?? ??,COSEM_v5_chunk_60.txt,61,SG,CH,F,2016,,,0
17CF18-5862-23SGCHM00-2016,‬: I do thermo I also  gonna vomit leh‬‬‬‬‬‬‬‬,COSEM_v5_chunk_273.txt,23,SG,CH,M,2016,,,4
18CF41-26330-23SGINM00-2017,eh i went clb i never see the milo van leh,COSEM_v5_chunk_587.txt,23,SG,IN,M,2017,,,4
18CF55-35137-24SGCHM00-2016,It's just their way of expressing affection,COSEM_v5_chunk_740.txt,24,SG,CH,M,2016,,,0
18CF39-2777-19SGCHM00-2016,Tat like got power over Cayde/M/I/29 sia,COSEM_v5_chunk_538.txt,19,SG,CH,M,2016,,,5
18CF52-19034-49SGCHF00-2017,Hahaha JL/F/CH/52 👍🏻👍🏻 you can start charging for dinner Liao too,COSEM_v5_chunk_680.txt,49,SG,CH,F,2017,,,4
21DX04-1184-23SGCHFZT-2021,wah i dunno what are good lengths for each nail sia,COSEM_v5_chunk_1367.txt,23,SG,CH,F,2021,,,5
18CF39-5402-20SGCHM00-2016,HAHAHAH need wait pay lor now no moeny liao not even change gt🌚,COSEM_v5_chunk_541.txt,20,SG,CH,M,2016,,,5
17CF12-38399-21SGCHM00-2015,Dude you're basicallt describg adi's mom legit,COSEM_v5_chunk_162.txt,21,SG,CH,M,2015,,,0
21DC11-6843-20SGCHFET-2019,so that i can live with my wife in another life,COSEM_v5_chunk_1113.txt,20,SG,CH,F,2019,,,0
18CF58-8619-25SGCHM00-2017,Ok! Thanks for the info! No one plugged the power out to use the power socket or anything?,COSEM_v5_chunk_764.txt,25,SG,CH,M,2017,,,6
18CF55-41131-24SGCHM00-2017,Just because you joined the family of bears,COSEM_v5_chunk_745.txt,24,SG,CH,M,2017,,,0
17CF34-39512-21SGCHF00-2014,It's just freaking tight I'm damn scared,COSEM_v5_chunk_399.txt,21,SG,CH,F,2014,,,0
18IF05-5351-53SGCHM00-2015,Guys I have written a plan in this... Called the heartlands hub... Haven't quite decided if it should be a social enterprise... But I can share it in the next boss meeting and would value your suggestions,COSEM_v5_chunk_817.txt,53,SG,CH,M,2015,,,0
18CF43-286-24SGCHM00-2017,we try practicing this again next week then we can showcase the first half of the song during the first showcase 🤗,COSEM_v5_chunk_608.txt,24,SG,CH,M,2017,,,4
17CF18-2168-21SGCHF00-2016,‬: Should go make friends in 13 eh‬‬‬‬‬‬‬‬,COSEM_v5_chunk_270.txt,21,SG,CH,F,2016,,,4
17CF20-3123-21SGCHF00-2015,Wah but u all don't need to S/U anything sia,COSEM_v5_chunk_287.txt,21,SG,CH,F,2015,,,4
17CF06-804-22SGCHF00-2017,Eh guys talk to {PROF T} LAH he going to leave for Sabtical leh,COSEM_v5_chunk_49.txt,22,SG,CH,F,2017,,,6
17CF11-20909-21SGCHM00-2015,SHUCKS. Sorry HAHA. Accidental. *Happy Birthday NT/F/AU/20!,COSEM_v5_chunk_122.txt,21,SG,CH,M,2015,,,0
17CF24-4082-22SGCHF00-2015,Date: Thursday 30 July 2015 (CORS Round 1C)Time: 10am-3pm,COSEM_v5_chunk_310.txt,22,SG,CH,F,2015,,,0
21DX01-4985-58SGCHF0T-2021,"Sorry. They say wrongly. Its 3.70, only help u get 3 boxes",COSEM_v5_chunk_1360.txt,58,SG,CH,F,2021,,,0
18MF03-4819-24SGINF00-2017,Krg!! Thank you so much tau for coming!! Really appreciate it a lot. Sorry for any shortcomings and whatever not. Love yguys 😘😘,COSEM_v5_chunk_848.txt,24,SG,IN,F,2017,,,4
17CM05-3757-20SGCHM00-2016,Wah I think I 1 month plus never buy Liao,COSEM_v5_chunk_480.txt,20,SG,CH,M,2016,,,4
21DX03-446-21SGCHFNY-2021,but moh just issued me a health risk warning order,COSEM_v5_chunk_1365.txt,21,SG,CH,F,2021,,,0
18IF06-946-19SGCHF00-2016,‬ Ok so tmr bukit timah market and food centre hor‬‬‬‬‬‬,COSEM_v5_chunk_832.txt,19,SG,CH,F,2016,,,4
18IF05-10185-53SGINM00-2015,Can - where do you live? My yoga teacher is in the East.,COSEM_v5_chunk_821.txt,53,SG,IN,M,2015,,,0
18IF05-23526-53SGINM00-2017,You running Mak Cik kitchen deliveries so free meh?,COSEM_v5_chunk_829.txt,53,SG,IN,M,2017,,,4
18CM10-14916-23SGCHM00-2017,But clement needa know the item well liddat eh,COSEM_v5_chunk_812.txt,23,SG,CH,M,2017,,,4
17CF18-2207-21SGCHF00-2016,‬: No one chase me sia i wake up so early for it eh‬‬‬‬‬‬‬‬,COSEM_v5_chunk_270.txt,21,SG,CH,F,2016,,,6
21DC20-14544-19SGCHFCL-2019,thank you OGLs for the amazing 3 days of camp!! y’all truly the best 🙌🙌🙌,COSEM_v5_chunk_1183.txt,19,SG,CH,F,2019,,,5
18CF56-9347-25SGCHM00-2016,can meet me and KF/M/CH/25 at yck at 945,COSEM_v5_chunk_757.txt,25,SG,CH,M,2016,,,0
18IF05-7344-53SGINM00-2015,I just went through all the parties rallies. I think we should take a step back and think. As a minority Singaporean,COSEM_v5_chunk_819.txt,53,SG,IN,M,2015,,,0
18CF55-46579-50SGCHF00-2017,Alamak!!! BH n BM told me fire n I just put of bathroom n anyhow wear n rush out. I prepared to run for life from 22 floor 😱,COSEM_v5_chunk_749.txt,50,SG,CH,F,2017,,,4
21DC40-352-17SGCHFCL-2019,HAPPY BIRTHDAY JW/F/CH/17 🎂💕🥰❤🎈🎉💛 have a great one~~!!!!!,COSEM_v5_chunk_1304.txt,17,SG,CH,F,2019,,,4
19CM01-98-23SGCHM0A-2018,Liddat if he don’t succeed for artifact he can literally kiss his future goodbye sia,COSEM_v5_chunk_948.txt,23,SG,CH,M,2018,,,5
17CF03-24609-21SGCHF00-2017,Eh I'm going sia HAHAHAH but I'm staying for stats ??,COSEM_v5_chunk_29.txt,21,SG,CH,F,2017,,,4
17CF09-1005-20IDCHF00-2015,I thought mine was like the usual number,COSEM_v5_chunk_89.txt,20,ID,CH,F,2015,,,0
19MM01-6961-19SGMAM00-2018,<emoji omitted><emoji omitted><emoji omitted>,COSEM_v5_chunk_1006.txt,19,SG,MA,M,2018,,,0
17CF18-2166-21SGCHF00-2016,‬: ML/F/CH/21 then why you join hall 14 orientation sia‬‬‬‬‬‬‬‬,COSEM_v5_chunk_270.txt,21,SG,CH,F,2016,,,4
19CF04-39-24SGCHM00-2017,Hiii guys tmr 815 breakfast ü§óü§ó have a good rest hehe thanks fot coming down!!!,COSEM_v5_chunk_917.txt,24,SG,CH,M,2017,,,4
18CM10-9681-21SGCHF00-2017,I think second session alr it's a bit rush to change song leh,COSEM_v5_chunk_808.txt,21,SG,CH,F,2017,,,5
18CF41-18220-22SGCHM00-2017,Can't rmbr what time we said earlier lol 3 or 5 pm was it?,COSEM_v5_chunk_579.txt,22,SG,CH,M,2017,,,0
17CF24-2134-24SGCHM00-2016,Lame we all lvl 6 leh we 2 ppl move for u one person meh,COSEM_v5_chunk_308.txt,24,SG,CH,M,2016,,,4
18CM10-14305-25SGCHM00-2017,Like everyone come in that time need on light,COSEM_v5_chunk_812.txt,25,SG,CH,M,2017,,,0
18IF05-18423-53SGINM00-2016,Wishing our super admin VV/M/IN/53 a very Happy Birthday today! Have a great day and a fantastic year ahead! 👍🎉👏🎈🎁🎂😀,COSEM_v5_chunk_826.txt,53,SG,IN,M,2016,,,4
21DC09-3781-34SGCHFJP-2019,Walao can suka suka stop train services without advance notice 🤦🏻‍♀,COSEM_v5_chunk_1096.txt,34,SG,CH,F,2019,,,4
18CF39-13979-31SGMAM00-2016,I friends with you since sec skool nv jio me go raid. Wah u 👍🏼👍🏼👍🏼 Zavala/M/MA/31....,COSEM_v5_chunk_547.txt,31,SG,MA,M,2016,,,4
19SF01-14446-22SGINFSM-2018,I WOULD ACTUALLY JUST want to abandon and run,COSEM_v5_chunk_1022.txt,22,SG,IN,F,2018,,,0
21DC18-2356-21SGCHMHW-2020,"I not tired leh, then when I feel abit tired ah, alr like 8+ going 9 liao",COSEM_v5_chunk_1151.txt,21,SG,CH,M,2020,,,4
18MM01-2316-25MYMAF00-2017,Hahahahahahaa annoying sia yall üòÇüòÇ‚,COSEM_v5_chunk_869.txt,25,MY,MA,F,2017,,,5
17CF12-50370-21SGINM00-2016,Hahaha eh but he handles it fucking well sia,COSEM_v5_chunk_174.txt,21,SG,IN,M,2016,,,4
18CM10-13558-24SGCHM00-2017,Haha yeah I know dun scare the freshies so early. Any of yall wanna go not though haha,COSEM_v5_chunk_811.txt,24,SG,CH,M,2017,,,0
17CF07-9875-32SGCHF00-2016,Yes please confirm final headcount tonight.  it will decrease by 8 instead.. Which one u prefer leh????????,COSEM_v5_chunk_59.txt,32,SG,CH,F,2016,,,4
17CF12-22803-21SGCHM00-2015,wah toh la how to go back barker to relief liddat,COSEM_v5_chunk_146.txt,21,SG,CH,M,2015,,,4
18IF05-27003-53SGCHM00-2017,The year ends today and a new one starts tomorrow. I want to thank you for the gift of your friendship which means so much to me. I would like to dedicate this song to you...Happy New Year. I pray for a great 2018 for us all.,COSEM_v5_chunk_831.txt,53,SG,CH,M,2017,,,4
19CM03-16356-23SGCHMKL-2018,how do you and <name omitted>  plan to go MBS later?,COSEM_v5_chunk_969.txt,23,SG,CH,M,2018,,,0
19CF02-935-25CNCHM00-2017,"Waaa he applied vacation stay eh. Then last night about 10pm, he brought this girl back to him room sia. Then the girl not bad looking somemore",COSEM_v5_chunk_899.txt,25,CN,CH,M,2017,,,5
21DC31-16021-20SGEUF0B-2018,fkksjdjd ok when it started out I was like hmm it’s rly not that bad Then as it goes on it gets more and more ridiculous but it’s like in a hilarious way not like cringe bad ?!?!????,COSEM_v5_chunk_1242.txt,20,SG,EU,F,2018,,,4
18CM08-5879-46SGCHM00-2016,Ok lah... Bro HKH/M/CH/48 ... I pass u a signed card from both of them. Steady bo,COSEM_v5_chunk_774.txt,46,SG,CH,M,2016,,,5
21DC40-689-17SGCHFCL-2020,Happy birthday RW/F/CH/17!!!! 🎂💛🥳 hope u have a great one~~~ all da best for school and life!!!! Stay happy and healthyyyy,COSEM_v5_chunk_1304.txt,17,SG,CH,F,2020,,,5
17CF22-3241-21SGCHM00-2016,‬: Thank you for the treat sir we will do our best!!‬,COSEM_v5_chunk_301.txt,21,SG,CH,M,2016,,,4
18CF41-20406-22SGCHM00-2017,G/M/I/23 normally you have no problems getting your mods right,COSEM_v5_chunk_581.txt,22,SG,CH,M,2017,,,0
18CF43-592-19SGCHF00-2017,Wah why suddenly got sleepover one sia😂😂,COSEM_v5_chunk_608.txt,19,SG,CH,F,2017,,,6
18CM08-5137-48SGCHM00-2016,DO/M/CH/43 beri veri disappointed lor..😆😆,COSEM_v5_chunk_773.txt,48,SG,CH,M,2016,,,4
21DC28-10023-23SGCHF00-2019,"@<phone number omitted>, will you be able to print A3 size?",COSEM_v5_chunk_1222.txt,23,SG,CH,F,2019,,,0
18CF41-27419-23SGINM00-2017,u wah for what. Not even half your field pack load leh,COSEM_v5_chunk_588.txt,23,SG,IN,M,2017,,,4
17CF34-11378-21SGCHF00-2012,Yeah but either way I know I'm going to mug ri,COSEM_v5_chunk_371.txt,21,SG,CH,F,2012,,,0
17CF34-46085-21SGCHF00-2014,sian eh insta now always must take v long to t,COSEM_v5_chunk_406.txt,21,SG,CH,F,2014,,,5
21DC09-9264-34SGCHFJP-2020,Where she went from 18: 23 Jan? Walao eh,COSEM_v5_chunk_1102.txt,34,SG,CH,F,2020,,,4
19CF12-2370-18SGCHFQX-2017,idk eh i got blue ticked in the other grp alr HAHAJAJAHAHAH eh try ask again,COSEM_v5_chunk_946.txt,18,SG,CH,F,2017,,,4
21DC48-116-19SGINF0P-2017,You want me to check for you? I have her number,COSEM_v5_chunk_1320.txt,19,SG,IN,F,2017,,,0
17CF18-973-21SGCHF00-2016,‬: I got people playing on my level eh‬‬‬‬‬‬‬‬,COSEM_v5_chunk_268.txt,21,SG,CH,F,2016,,,4
21DC48-126-19SGCHFSH-2017,good job guys!!! i loved it so much the script the acting the stage everything tbh 💕💕💕,COSEM_v5_chunk_1320.txt,19,SG,CH,F,2017,,,4
21DC09-8761-34SGCHFJP-2020,Ok as her gd frd if she start her finger pointing then siao liao,COSEM_v5_chunk_1101.txt,34,SG,CH,F,2020,,,5
21DC26-1543-24SGCHMDK-2020,Eh at least ppl got girl to accompany him sia,COSEM_v5_chunk_1203.txt,24,SG,CH,M,2020,,,4
18IF05-1683-53SGINM00-2014,Eh DL/M/CH/53. No lah. That is not my battle t fight,COSEM_v5_chunk_815.txt,53,SG,IN,M,2014,,,4
18CM08-6521-48SGCHM00-2016,Losing each day if no need income lor...😢😢,COSEM_v5_chunk_774.txt,48,SG,CH,M,2016,,,4
19CF03-15179-19SGCHF0E-2018,Walao y need to cap my name here also sia,COSEM_v5_chunk_915.txt,19,SG,CH,F,2018,,,4
18CF48-4361-23SGMAM00-2017,Anyone feel like Thai boat noodles at kr?,COSEM_v5_chunk_632.txt,23,SG,MA,M,2017,,,0
17CF12-67254-21SGINM00-2016,After writing my essay inside a party bus,COSEM_v5_chunk_191.txt,21,SG,IN,M,2016,,,0
21DC41-119-20SGCHFJP-2020,Its like what happens to my feet when I wear flats,COSEM_v5_chunk_1305.txt,20,SG,CH,F,2020,,,0
17CF03-28203-21SGCHF00-2017,so yeah in a way use algebra but they should have learnt it alr,COSEM_v5_chunk_33.txt,21,SG,CH,F,2017,,,0
21DC20-11300-20SGCHFGL-2019,"wah i fomo..,.,. but i cannot afford sia",COSEM_v5_chunk_1180.txt,20,SG,CH,F,2019,,,4
17CF08-198-22SGCHF00-2014,We don't need to give textbook ans here ^^,COSEM_v5_chunk_69.txt,22,SG,CH,F,2014,,,0
18CF56-2453-23SGCHF00-2016,Any girls interested in staying in hall?,COSEM_v5_chunk_754.txt,23,SG,CH,F,2016,,,0
17CF18-8668-23SGCHM00-2016,‬: You can buy meso from cash shop for 3.60/b leh‬‬‬‬‬‬‬‬,COSEM_v5_chunk_276.txt,23,SG,CH,M,2016,,,4
17CM02-20548-21SGCHM00-2016,Oh wait so we cant do steamboat but we can grill stuff?,COSEM_v5_chunk_468.txt,21,SG,CH,M,2016,,,0
21DC34-4642-21SGCHFNY-2018,then the price for each person to pay bcome higher then they cancel,COSEM_v5_chunk_1253.txt,21,SG,CH,F,2018,,,0
21DC22-395-33SGCHFMC-2014,"In fact, about being as simple as possible and striking the right chord!",COSEM_v5_chunk_1197.txt,33,SG,CH,F,2014,,,0
17CF34-23485-21SGCHF00-2013,Don't worry babe you have my promise xxx,COSEM_v5_chunk_383.txt,21,SG,CH,F,2013,,,0
17CF15-3392-21SGCHF00-2014,Wah sian I think I cannot finish revising,COSEM_v5_chunk_223.txt,21,SG,CH,F,2014,,,5
18OF02-776-24SGCHM00-2016,Ah!!! Ok I'll pray for you!! A divine healing power of God be upon you CW/F/SC/21! 🙌,COSEM_v5_chunk_870.txt,24,SG,CH,M,2016,,,5
17CF36-1213-22SGCHF00-2015,Hey guysss☺☺☺ there's one for one uss ticket for ns guys with SAF 11B eh!! Ending 3rd July tho..do yall know??,COSEM_v5_chunk_431.txt,22,SG,CH,F,2015,,,5
18CF41-17105-22SGCHM00-2017,Eh really not funny leh how can she tell me that sort of things?,COSEM_v5_chunk_578.txt,22,SG,CH,M,2017,,,4
21DC20-1409-22SGCHMDT-2019,Oh yea good job to those dat went down today!! :DD keep up the good work y’all!,COSEM_v5_chunk_1170.txt,22,SG,CH,M,2019,,,4
17CF32-2515-24SGMAF00-2017,?: So like they will be married w cousin of cousin of co,COSEM_v5_chunk_350.txt,24,SG,MA,F,2017,,,0
19SF01-1773-22SGINFSM-2018,Aiyoh 😓😓😓😓 DW/F/SI/22 u r so nice about it,COSEM_v5_chunk_1010.txt,22,SG,IN,F,2018,,,4
18CF56-6187-24SGCHM00-2016,take care!! good luck for da interview 💪🏻,COSEM_v5_chunk_756.txt,24,SG,CH,M,2016,,,4
17CM02-14188-23SGCHM00-2016,LOL we can give the paper plates to the cookhouse people and have them fill it meh? or transfer the food from the plate to paper plate then bring out,COSEM_v5_chunk_462.txt,23,SG,CH,M,2016,,,4
18CF51-1402-21SGCHF00-2018,Maybe i never play so i think its siao fast but otherwise 👍🏼👍🏼👍🏼,COSEM_v5_chunk_661.txt,21,SG,CH,F,2018,,,5
21DC56-3163-21SGCHF0E-2019,probz will go home for dinner bcos i flying early the next day,COSEM_v5_chunk_1354.txt,21,SG,CH,F,2019,,,0
18CF41-3680-23SGCHM00-2017,I can wait for you at mrt circle line exit,COSEM_v5_chunk_566.txt,23,SG,CH,M,2017,,,0
21DC09-5987-42SGCHFGH-2019,Taste OK. But too much then Sian. Must eat and drink beer! Shiok,COSEM_v5_chunk_1098.txt,42,SG,CH,F,2019,,,6
17CF34-30040-20SGCHF00-2013,"She goes like ""eh siam lah your grandfather ro",COSEM_v5_chunk_390.txt,20,SG,CH,F,2013,,,4
17CF08-12998-23SGINM00-2016,"Ohhhh.. alamak.. so if we crash your camp, kidnap you then put you back they can't say anything right 😁😁",COSEM_v5_chunk_81.txt,23,SG,IN,M,2016,,,4
18CM08-4074-48SGCHM00-2016,Sorry Sifu...Piggy cannot tahan liao..that y go karaoke to satisfy his need....,COSEM_v5_chunk_773.txt,48,SG,CH,M,2016,,,5
17CF12-183-21SGINM00-2015,One person bought drink from vending machine,COSEM_v5_chunk_124.txt,21,SG,IN,M,2015,,,0
17CF34-17863-21SGCHF00-2013,Haha ya lor our step down was... Like that lor,COSEM_v5_chunk_378.txt,21,SG,CH,F,2013,,,4
17CF10-9899-20SGCHF00-2016,Supply and demand is nice! But quite expensive :(((,COSEM_v5_chunk_101.txt,20,SG,CH,F,2016,,,0
18CF39-23967-29SGINM00-2017,Apparently its a bug that we are getting 10 power stuffs from hawthorn (raid engram) which will by fixed by a hotfix next tuesday. Thanks bungie 😁,COSEM_v5_chunk_555.txt,29,SG,IN,M,2017,,,4
18CF46-2184-23SGCHM00-2018,Eh don't leh that's like everyone in this entire group except you,COSEM_v5_chunk_624.txt,23,SG,CH,M,2018,,,4
19CM04-2730-23SGCHM00-2018,Eh like that I might as well go home to shower and eat first sia,COSEM_v5_chunk_997.txt,23,SG,CH,M,2018,,,4
17CF18-6594-22SGCHM00-2016,‬: Woah LN/M/CH/23 can play guitar sia‬‬‬‬‬‬‬‬,COSEM_v5_chunk_274.txt,22,SG,CH,M,2016,,,4
18IF05-16602-53SGINM00-2016,Wah Lau Eh! You already have one bro! Me!,COSEM_v5_chunk_825.txt,53,SG,IN,M,2016,,,4
19SF01-46928-20SGSIFNA-2018,no la even if i didnt go today i will also rush pls,COSEM_v5_chunk_1055.txt,20,SG,SI,F,2018,,,0
18CM10-276-24SGCHM00-2017,the one me andF/M/CH/25prepared with all the infos one leh? where y'all posting it?,COSEM_v5_chunk_799.txt,24,SG,CH,M,2017,,,4
